"Time_ms";"MsgProc";"StateAfter";"MsgClass";"MsgNumber";"Var1";"Var2";"Var3";"Var4";"Var5";"Var6";"Var7";"Var8";"TimeString";"MsgText";"PLC"
45484307029,9306;2;1;1;5;;;;;;;;;"11/07/2024 07:22:07";"";""
45484307110,9259;2;1;2;1;;;;;;;;;"11/07/2024 07:22:14";"";""
45484307110,9259;2;1;2;2;;;;;;;;;"11/07/2024 07:22:14";"";""
45484307110,9375;2;1;1;25;;;;;;;;;"11/07/2024 07:22:14";"";""
45484307110,9375;2;0;1;5;;;;;;;;;"11/07/2024 07:22:14";"";""
45484307122,4769;2;0;2;1;;;;;;;;;"11/07/2024 07:22:15";"";""
45484307122,4769;2;0;2;2;;;;;;;;;"11/07/2024 07:22:15";"";""
45484307122,4769;2;0;1;25;;;;;;;;;"11/07/2024 07:22:15";"";""
45485049483,9468;2;6;1;5;;;;;;;;;"12/07/2024 01:11:15";"";""
45485049483,9468;2;6;1;25;;;;;;;;;"12/07/2024 01:11:15";"";""
"$RT_COUNT$";11;;;;;;;;;;;;;;;
