"Time_ms";"MsgProc";"StateAfter";"MsgClass";"MsgNumber";"Var1";"Var2";"Var3";"Var4";"Var5";"Var6";"Var7";"Var8";"TimeString";"MsgText";"PLC"
44955710894,375;2;1;1;5;;;;;;;;;"29/01/2023 17:03:41";"";""
44955710911,2616;2;3;1;5;;;;;;;;;"29/01/2023 17:03:43";"";""
44955710975,3588;2;1;2;1;;;;;;;;;"29/01/2023 17:03:48";"";""
44955710975,3588;2;1;2;2;;;;;;;;;"29/01/2023 17:03:48";"";""
44955710975,3588;2;1;1;25;;;;;;;;;"29/01/2023 17:03:48";"";""
44955710975,3588;2;2;1;5;;;;;;;;;"29/01/2023 17:03:48";"";""
44955710985,787;2;3;1;25;;;;;;;;;"29/01/2023 17:03:49";"";""
44955710986,956;2;0;2;1;;;;;;;;;"29/01/2023 17:03:49";"";""
44955710986,956;2;0;2;2;;;;;;;;;"29/01/2023 17:03:49";"";""
44955710986,956;2;2;1;25;;;;;;;;;"29/01/2023 17:03:49";"";""
"$RT_COUNT$";11;;;;;;;;;;;;;;;
