"Time_ms";"MsgProc";"StateAfter";"MsgClass";"MsgNumber";"Var1";"Var2";"Var3";"Var4";"Var5";"Var6";"Var7";"Var8";"TimeString";"MsgText";"PLC"
45431926931,9676;2;1;1;25;;;;;;;;;"19/05/2024 22:14:47";"";""
45431926943,5185;2;0;1;25;;;;;;;;;"19/05/2024 22:14:48";"";""
45431948378,9352;2;1;1;25;;;;;;;;;"19/05/2024 22:45:40";"";""
45431948390,5208;2;0;1;25;;;;;;;;;"19/05/2024 22:45:41";"";""
45431982106,1574;2;1;2;19;;;;;;;;;"19/05/2024 23:34:14";"";""
45431982117,7778;2;1;2;1;;;;;;;;;"19/05/2024 23:34:15";"";""
45431982117,7778;2;1;2;2;;;;;;;;;"19/05/2024 23:34:15";"";""
45431982117,7778;2;1;2;31;;;;;;;;;"19/05/2024 23:34:15";"";""
45431982117,7778;2;1;1;25;;;;;;;;;"19/05/2024 23:34:15";"";""
45431982117,7778;2;1;1;15;;;;;;;;;"19/05/2024 23:34:15";"";""
45431982117,7778;2;1;1;16;;;;;;;;;"19/05/2024 23:34:15";"";""
45431982152,4421;2;1;1;5;;;;;;;;;"19/05/2024 23:34:18";"";""
45431982488,0903;2;1;1;18;;;;;;;;;"19/05/2024 23:34:47";"";""
45431985485,8333;2;0;2;19;;;;;;;;;"19/05/2024 23:39:06";"";""
45431985485,8333;2;0;2;31;;;;;;;;;"19/05/2024 23:39:06";"";""
45431985485,8333;2;0;1;5;;;;;;;;;"19/05/2024 23:39:06";"";""
45431985485,8333;2;0;1;15;;;;;;;;;"19/05/2024 23:39:06";"";""
45431985485,8333;2;0;1;16;;;;;;;;;"19/05/2024 23:39:06";"";""
45431985497,3843;2;0;2;1;;;;;;;;;"19/05/2024 23:39:07";"";""
45431985497,3843;2;0;2;2;;;;;;;;;"19/05/2024 23:39:07";"";""
45431985497,3843;2;0;1;25;;;;;;;;;"19/05/2024 23:39:07";"";""
45431985728,912;2;0;1;18;;;;;;;;;"19/05/2024 23:39:27";"";""
45431986889,294;2;6;1;25;;;;;;;;;"19/05/2024 23:41:07";"";""
45431986889,294;2;6;1;15;;;;;;;;;"19/05/2024 23:41:07";"";""
45431986889,294;2;6;1;16;;;;;;;;;"19/05/2024 23:41:07";"";""
45431986889,294;2;6;1;5;;;;;;;;;"19/05/2024 23:41:07";"";""
45431986889,294;2;6;1;18;;;;;;;;;"19/05/2024 23:41:07";"";""
45432801733,3218;2;1;1;25;;;;;;;;;"20/05/2024 19:14:30";"";""
45432801744,919;2;0;1;25;;;;;;;;;"20/05/2024 19:14:31";"";""
"$RT_COUNT$";30;;;;;;;;;;;;;;;
