"Time_ms";"MsgProc";"StateAfter";"MsgClass";"MsgNumber";"Var1";"Var2";"Var3";"Var4";"Var5";"Var6";"Var7";"Var8";"TimeString";"MsgText";"PLC"
45538894929,7454;2;1;1;5;;;;;;;;;"03/09/2024 21:28:42";"";""
45538895010,7639;2;1;2;1;;;;;;;;;"03/09/2024 21:28:49";"";""
45538895010,7639;2;1;2;2;;;;;;;;;"03/09/2024 21:28:49";"";""
45538895010,7639;2;1;1;25;;;;;;;;;"03/09/2024 21:28:49";"";""
45538895010,7639;2;0;1;5;;;;;;;;;"03/09/2024 21:28:49";"";""
45538895022,338;2;0;2;1;;;;;;;;;"03/09/2024 21:28:50";"";""
45538895022,338;2;0;2;2;;;;;;;;;"03/09/2024 21:28:50";"";""
45538895022,338;2;0;1;25;;;;;;;;;"03/09/2024 21:28:50";"";""
"$RT_COUNT$";9;;;;;;;;;;;;;;;
